provincia_iso,semana,edad60,s_leves,s_hosp,s_uci,s_def,s_total,pobtot,ID_1,NAME_1,ID_2,NAME_2
CC,35,-60,147,3,0,0,150,1905270.5,11,Extremadura,39,Cáceres
CC,35,+60,50,6,2,1,59,825842.5,11,Extremadura,39,Cáceres
CC,36,-60,252,6,0,0,258,1905270.5,11,Extremadura,39,Cáceres
CC,36,+60,71,15,3,2,91,825842.5,11,Extremadura,39,Cáceres
CC,37,-60,379,10,3,0,392,1905270.5,11,Extremadura,39,Cáceres
CC,37,+60,198,28,1,1,228,825842.5,11,Extremadura,39,Cáceres
CC,38,-60,496,12,0,0,508,1905270.5,11,Extremadura,39,Cáceres
CC,38,+60,179,37,2,12,230,825842.5,11,Extremadura,39,Cáceres
CC,39,-60,379,11,1,0,391,1905270.5,11,Extremadura,39,Cáceres
CC,39,+60,196,40,1,10,247,825842.5,11,Extremadura,39,Cáceres
CC,40,-60,316,5,1,0,322,1905270.5,11,Extremadura,39,Cáceres
CC,40,+60,129,21,1,14,165,825842.5,11,Extremadura,39,Cáceres
CC,41,-60,341,8,1,1,351,1905270.5,11,Extremadura,39,Cáceres
CC,41,+60,110,21,2,9,142,825842.5,11,Extremadura,39,Cáceres
CC,42,-60,528,9,1,0,538,1905270.5,11,Extremadura,39,Cáceres
CC,42,+60,132,24,1,4,161,825842.5,11,Extremadura,39,Cáceres
CC,43,-60,771,16,1,0,788,1905270.5,11,Extremadura,39,Cáceres
CC,43,+60,239,34,3,16,292,825842.5,11,Extremadura,39,Cáceres
CC,44,-60,621,18,3,0,642,1905270.5,11,Extremadura,39,Cáceres
CC,44,+60,227,52,3,12,294,825842.5,11,Extremadura,39,Cáceres
CC,45,-60,679,20,0,1,700,1905270.5,11,Extremadura,39,Cáceres
CC,45,+60,237,56,3,21,317,825842.5,11,Extremadura,39,Cáceres
CC,46,-60,382,5,0,0,387,1905270.5,11,Extremadura,39,Cáceres
CC,46,+60,179,42,2,16,239,825842.5,11,Extremadura,39,Cáceres
CC,47,-60,344,15,0,1,360,1905270.5,11,Extremadura,39,Cáceres
CC,47,+60,193,33,3,19,248,825842.5,11,Extremadura,39,Cáceres
CC,48,-60,275,9,1,0,285,1905270.5,11,Extremadura,39,Cáceres
CC,48,+60,173,42,5,19,239,825842.5,11,Extremadura,39,Cáceres
CC,49,-60,219,5,1,2,227,1905270.5,11,Extremadura,39,Cáceres
CC,49,+60,60,24,0,17,101,825842.5,11,Extremadura,39,Cáceres
CC,50,-60,459,9,0,0,468,1905270.5,11,Extremadura,39,Cáceres
CC,50,+60,135,28,3,10,176,825842.5,11,Extremadura,39,Cáceres
CC,51,-60,703,15,1,0,719,1905270.5,11,Extremadura,39,Cáceres
CC,51,+60,251,57,1,13,322,825842.5,11,Extremadura,39,Cáceres
CC,52,-60,866,10,0,1,877,1905270.5,11,Extremadura,39,Cáceres
CC,52,+60,238,39,2,13,292,825842.5,11,Extremadura,39,Cáceres
CC,53,-60,456,6,1,0,463,544363,11,Extremadura,39,Cáceres
CC,53,+60,136,9,0,4,149,235955,11,Extremadura,39,Cáceres
CC,54,-60,1147,28,0,2,1177,1905270.5,11,Extremadura,39,Cáceres
CC,54,+60,348,69,6,14,437,825842.5,11,Extremadura,39,Cáceres
CC,55,-60,1528,26,2,1,1557,1905270.5,11,Extremadura,39,Cáceres
CC,55,+60,510,74,6,29,619,825842.5,11,Extremadura,39,Cáceres
CC,56,-60,1449,24,8,1,1482,1905270.5,11,Extremadura,39,Cáceres
CC,56,+60,582,97,11,36,726,825842.5,11,Extremadura,39,Cáceres
CC,57,-60,1051,22,5,1,1079,1905270.5,11,Extremadura,39,Cáceres
CC,57,+60,392,98,9,37,536,825842.5,11,Extremadura,39,Cáceres
CC,58,-60,657,15,3,1,676,1905270.5,11,Extremadura,39,Cáceres
CC,58,+60,223,51,6,24,304,825842.5,11,Extremadura,39,Cáceres
CC,59,-60,176,8,1,2,187,1905270.5,11,Extremadura,39,Cáceres
CC,59,+60,74,30,2,21,127,825842.5,11,Extremadura,39,Cáceres
CC,60,-60,83,3,0,1,87,1905270.5,11,Extremadura,39,Cáceres
CC,60,+60,40,11,1,8,60,825842.5,11,Extremadura,39,Cáceres
CC,61,-60,39,0,0,1,40,1905270.5,11,Extremadura,39,Cáceres
CC,61,+60,26,8,3,10,47,825842.5,11,Extremadura,39,Cáceres
CC,62,-60,51,2,0,0,53,1905270.5,11,Extremadura,39,Cáceres
CC,62,+60,11,4,1,5,21,825842.5,11,Extremadura,39,Cáceres
CC,63,-60,97,1,0,1,99,1905270.5,11,Extremadura,39,Cáceres
CC,63,+60,24,6,1,5,36,825842.5,11,Extremadura,39,Cáceres
CC,64,-60,177,9,0,0,186,1905270.5,11,Extremadura,39,Cáceres
CC,64,+60,40,3,0,1,44,825842.5,11,Extremadura,39,Cáceres
CC,65,-60,122,13,1,0,136,1905270.5,11,Extremadura,39,Cáceres
CC,65,+60,51,10,0,2,63,825842.5,11,Extremadura,39,Cáceres
CC,66,-60,180,7,3,0,190,1905270.5,11,Extremadura,39,Cáceres
CC,66,+60,42,14,2,2,60,825842.5,11,Extremadura,39,Cáceres
CC,67,-60,214,3,0,1,218,1905270.5,11,Extremadura,39,Cáceres
CC,67,+60,47,14,1,0,62,825842.5,11,Extremadura,39,Cáceres
CC,68,-60,202,11,0,0,213,1905270.5,11,Extremadura,39,Cáceres
CC,68,+60,52,14,0,4,70,825842.5,11,Extremadura,39,Cáceres
CC,69,-60,145,9,2,0,156,1905270.5,11,Extremadura,39,Cáceres
CC,69,+60,47,10,2,1,60,825842.5,11,Extremadura,39,Cáceres
CC,70,-60,143,4,1,0,148,1905270.5,11,Extremadura,39,Cáceres
CC,70,+60,27,9,2,3,41,825842.5,11,Extremadura,39,Cáceres
CE,1,-60,0,0,0,0,0,481393.5,7,Ceuta y Melilla,31,Ceuta
CE,1,+60,0,0,0,0,0,106890,7,Ceuta y Melilla,31,Ceuta
CE,2,-60,0,0,0,0,0,481393.5,7,Ceuta y Melilla,31,Ceuta
CE,2,+60,0,0,0,0,0,106890,7,Ceuta y Melilla,31,Ceuta
CE,3,-60,0,0,0,0,0,481393.5,7,Ceuta y Melilla,31,Ceuta
CE,3,+60,0,0,0,0,0,106890,7,Ceuta y Melilla,31,Ceuta
CE,4,-60,0,0,0,0,0,481393.5,7,Ceuta y Melilla,31,Ceuta
CE,4,+60,0,0,0,0,0,106890,7,Ceuta y Melilla,31,Ceuta
CE,5,-60,0,0,0,0,0,481393.5,7,Ceuta y Melilla,31,Ceuta
CE,5,+60,0,0,0,0,0,106890,7,Ceuta y Melilla,31,Ceuta
CE,6,-60,0,0,0,0,0,481393.5,7,Ceuta y Melilla,31,Ceuta
CE,6,+60,0,0,0,0,0,106890,7,Ceuta y Melilla,31,Ceuta
CE,7,-60,0,0,0,0,0,481393.5,7,Ceuta y Melilla,31,Ceuta
CE,7,+60,0,0,0,0,0,106890,7,Ceuta y Melilla,31,Ceuta
CE,8,-60,0,0,0,0,0,481393.5,7,Ceuta y Melilla,31,Ceuta
CE,8,+60,0,0,0,0,0,106890,7,Ceuta y Melilla,31,Ceuta
CE,9,-60,0,0,0,0,0,481393.5,7,Ceuta y Melilla,31,Ceuta
CE,9,+60,1,0,0,0,1,106890,7,Ceuta y Melilla,31,Ceuta
CE,10,-60,0,0,0,0,0,481393.5,7,Ceuta y Melilla,31,Ceuta
CE,10,+60,0,0,0,0,0,106890,7,Ceuta y Melilla,31,Ceuta
CE,11,-60,1,0,0,0,1,481393.5,7,Ceuta y Melilla,31,Ceuta
CE,11,+60,0,0,0,0,0,106890,7,Ceuta y Melilla,31,Ceuta
CE,12,-60,6,0,0,0,6,481393.5,7,Ceuta y Melilla,31,Ceuta
CE,12,+60,2,1,0,0,3,106890,7,Ceuta y Melilla,31,Ceuta
CE,13,-60,37,3,0,0,40,481393.5,7,Ceuta y Melilla,31,Ceuta
CE,13,+60,9,4,3,1,17,106890,7,Ceuta y Melilla,31,Ceuta
CE,14,-60,22,1,1,1,25,481393.5,7,Ceuta y Melilla,31,Ceuta
CE,14,+60,6,0,0,2,8,106890,7,Ceuta y Melilla,31,Ceuta
CE,15,-60,13,0,0,0,13,481393.5,7,Ceuta y Melilla,31,Ceuta
CE,15,+60,1,0,0,0,1,106890,7,Ceuta y Melilla,31,Ceuta
CE,16,-60,2,1,0,0,3,481393.5,7,Ceuta y Melilla,31,Ceuta
CE,16,+60,0,0,0,0,0,106890,7,Ceuta y Melilla,31,Ceuta
CE,17,-60,1,0,0,0,1,481393.5,7,Ceuta y Melilla,31,Ceuta
CE,17,+60,0,0,0,0,0,106890,7,Ceuta y Melilla,31,Ceuta
CE,18,-60,7,1,0,0,8,481393.5,7,Ceuta y Melilla,31,Ceuta
CE,18,+60,1,0,0,0,1,106890,7,Ceuta y Melilla,31,Ceuta
CE,19,-60,5,0,0,0,5,481393.5,7,Ceuta y Melilla,31,Ceuta
CE,19,+60,1,0,0,0,1,106890,7,Ceuta y Melilla,31,Ceuta
CE,20,-60,2,0,0,0,2,481393.5,7,Ceuta y Melilla,31,Ceuta
CE,20,+60,3,0,0,0,3,106890,7,Ceuta y Melilla,31,Ceuta
CE,21,-60,7,1,0,0,8,481393.5,7,Ceuta y Melilla,31,Ceuta
CE,21,+60,2,1,0,0,3,106890,7,Ceuta y Melilla,31,Ceuta
CE,22,-60,22,1,0,0,23,481393.5,7,Ceuta y Melilla,31,Ceuta
CE,22,+60,4,1,0,1,6,106890,7,Ceuta y Melilla,31,Ceuta
CE,23,-60,4,0,0,0,4,481393.5,7,Ceuta y Melilla,31,Ceuta
CE,23,+60,3,0,0,0,3,106890,7,Ceuta y Melilla,31,Ceuta
CE,24,-60,0,0,0,0,0,481393.5,7,Ceuta y Melilla,31,Ceuta
CE,24,+60,0,0,0,0,0,106890,7,Ceuta y Melilla,31,Ceuta
CE,25,-60,0,0,0,0,0,481393.5,7,Ceuta y Melilla,31,Ceuta
CE,25,+60,0,0,0,0,0,106890,7,Ceuta y Melilla,31,Ceuta
CE,26,-60,0,0,0,0,0,481393.5,7,Ceuta y Melilla,31,Ceuta
CE,26,+60,0,0,0,0,0,106890,7,Ceuta y Melilla,31,Ceuta
CE,27,-60,0,0,0,0,0,481393.5,7,Ceuta y Melilla,31,Ceuta
CE,27,+60,0,0,0,0,0,106890,7,Ceuta y Melilla,31,Ceuta
CE,28,-60,1,0,0,0,1,481393.5,7,Ceuta y Melilla,31,Ceuta
CE,28,+60,0,0,0,0,0,106890,7,Ceuta y Melilla,31,Ceuta
CE,29,-60,0,0,0,0,0,481393.5,7,Ceuta y Melilla,31,Ceuta
CE,29,+60,0,0,0,0,0,106890,7,Ceuta y Melilla,31,Ceuta
CE,30,-60,1,1,0,0,2,481393.5,7,Ceuta y Melilla,31,Ceuta
CE,30,+60,0,0,0,0,0,106890,7,Ceuta y Melilla,31,Ceuta
CE,31,-60,1,0,0,0,1,481393.5,7,Ceuta y Melilla,31,Ceuta
CE,31,+60,0,0,0,0,0,106890,7,Ceuta y Melilla,31,Ceuta
CE,32,-60,2,1,0,0,3,481393.5,7,Ceuta y Melilla,31,Ceuta
CE,32,+60,0,0,0,0,0,106890,7,Ceuta y Melilla,31,Ceuta
CE,33,-60,14,0,0,0,14,481393.5,7,Ceuta y Melilla,31,Ceuta
CE,33,+60,6,1,0,0,7,106890,7,Ceuta y Melilla,31,Ceuta
CE,34,-60,31,0,0,0,31,481393.5,7,Ceuta y Melilla,31,Ceuta
CE,34,+60,12,2,0,0,14,106890,7,Ceuta y Melilla,31,Ceuta
CE,35,-60,49,2,0,0,51,481393.5,7,Ceuta y Melilla,31,Ceuta
CE,35,+60,4,2,0,1,7,106890,7,Ceuta y Melilla,31,Ceuta
CE,36,-60,39,0,0,0,39,481393.5,7,Ceuta y Melilla,31,Ceuta
CE,36,+60,11,1,0,1,13,106890,7,Ceuta y Melilla,31,Ceuta
CE,37,-60,40,0,0,0,40,481393.5,7,Ceuta y Melilla,31,Ceuta
CE,37,+60,9,2,1,2,14,106890,7,Ceuta y Melilla,31,Ceuta
CE,38,-60,22,0,0,0,22,481393.5,7,Ceuta y Melilla,31,Ceuta
CE,38,+60,11,5,0,2,18,106890,7,Ceuta y Melilla,31,Ceuta
CE,39,-60,39,2,0,0,41,481393.5,7,Ceuta y Melilla,31,Ceuta
CE,39,+60,10,1,1,0,12,106890,7,Ceuta y Melilla,31,Ceuta
CE,40,-60,32,1,1,0,34,481393.5,7,Ceuta y Melilla,31,Ceuta
CE,40,+60,11,2,0,1,14,106890,7,Ceuta y Melilla,31,Ceuta
CE,41,-60,28,0,0,0,28,481393.5,7,Ceuta y Melilla,31,Ceuta
CE,41,+60,7,2,0,2,11,106890,7,Ceuta y Melilla,31,Ceuta
CE,42,-60,62,0,0,0,62,481393.5,7,Ceuta y Melilla,31,Ceuta
CE,42,+60,14,1,0,1,16,106890,7,Ceuta y Melilla,31,Ceuta
CE,43,-60,77,0,0,0,77,481393.5,7,Ceuta y Melilla,31,Ceuta
CE,43,+60,20,5,0,0,25,106890,7,Ceuta y Melilla,31,Ceuta
CE,44,-60,66,2,1,0,69,481393.5,7,Ceuta y Melilla,31,Ceuta
CE,44,+60,18,5,0,8,31,106890,7,Ceuta y Melilla,31,Ceuta
CE,45,-60,68,1,0,0,69,481393.5,7,Ceuta y Melilla,31,Ceuta
CE,45,+60,12,1,0,2,15,106890,7,Ceuta y Melilla,31,Ceuta
CE,46,-60,21,0,0,0,21,481393.5,7,Ceuta y Melilla,31,Ceuta
CE,46,+60,4,1,0,0,5,106890,7,Ceuta y Melilla,31,Ceuta
CE,47,-60,7,1,0,0,8,481393.5,7,Ceuta y Melilla,31,Ceuta
CE,47,+60,1,0,0,0,1,106890,7,Ceuta y Melilla,31,Ceuta
CE,48,-60,0,0,0,0,0,481393.5,7,Ceuta y Melilla,31,Ceuta
CE,48,+60,0,0,0,0,0,106890,7,Ceuta y Melilla,31,Ceuta
CE,49,-60,0,0,0,0,0,481393.5,7,Ceuta y Melilla,31,Ceuta
CE,49,+60,0,0,0,0,0,106890,7,Ceuta y Melilla,31,Ceuta
CE,50,-60,0,0,0,0,0,481393.5,7,Ceuta y Melilla,31,Ceuta
CE,50,+60,3,1,1,0,5,106890,7,Ceuta y Melilla,31,Ceuta
CE,51,-60,0,0,0,0,0,481393.5,7,Ceuta y Melilla,31,Ceuta
CE,51,+60,0,0,0,1,1,106890,7,Ceuta y Melilla,31,Ceuta
CE,52,-60,58,0,0,0,58,481393.5,7,Ceuta y Melilla,31,Ceuta
CE,52,+60,7,0,0,0,7,106890,7,Ceuta y Melilla,31,Ceuta
CE,53,-60,23,0,0,0,23,137541,7,Ceuta y Melilla,31,Ceuta
CE,53,+60,5,0,0,0,5,30540,7,Ceuta y Melilla,31,Ceuta
CE,54,-60,115,1,0,0,116,481393.5,7,Ceuta y Melilla,31,Ceuta
CE,54,+60,29,7,1,1,38,106890,7,Ceuta y Melilla,31,Ceuta
CE,55,-60,152,2,0,0,154,481393.5,7,Ceuta y Melilla,31,Ceuta
CE,55,+60,47,11,1,0,59,106890,7,Ceuta y Melilla,31,Ceuta
CE,56,-60,200,3,1,0,204,481393.5,7,Ceuta y Melilla,31,Ceuta
CE,56,+60,29,8,1,5,43,106890,7,Ceuta y Melilla,31,Ceuta
CE,57,-60,208,3,0,0,211,481393.5,7,Ceuta y Melilla,31,Ceuta
CE,57,+60,39,12,2,4,57,106890,7,Ceuta y Melilla,31,Ceuta
CE,58,-60,192,1,0,0,193,481393.5,7,Ceuta y Melilla,31,Ceuta
CE,58,+60,42,6,1,3,52,106890,7,Ceuta y Melilla,31,Ceuta
CE,59,-60,168,1,1,0,170,481393.5,7,Ceuta y Melilla,31,Ceuta
CE,59,+60,19,1,0,1,21,106890,7,Ceuta y Melilla,31,Ceuta
CE,60,-60,121,0,1,0,122,481393.5,7,Ceuta y Melilla,31,Ceuta
CE,60,+60,30,5,1,2,38,106890,7,Ceuta y Melilla,31,Ceuta
CE,61,-60,72,0,0,0,72,481393.5,7,Ceuta y Melilla,31,Ceuta
CE,61,+60,15,2,1,5,23,106890,7,Ceuta y Melilla,31,Ceuta
CE,62,-60,155,4,3,1,163,481393.5,7,Ceuta y Melilla,31,Ceuta
CE,62,+60,6,1,0,4,11,106890,7,Ceuta y Melilla,31,Ceuta
CE,63,-60,71,5,2,0,78,481393.5,7,Ceuta y Melilla,31,Ceuta
CE,63,+60,8,2,0,1,11,106890,7,Ceuta y Melilla,31,Ceuta
CE,64,-60,93,13,0,0,106,481393.5,7,Ceuta y Melilla,31,Ceuta
CE,64,+60,26,8,0,1,35,106890,7,Ceuta y Melilla,31,Ceuta
CE,65,-60,92,5,1,2,100,481393.5,7,Ceuta y Melilla,31,Ceuta
CE,65,+60,11,4,2,2,19,106890,7,Ceuta y Melilla,31,Ceuta
CE,66,-60,132,3,0,1,136,481393.5,7,Ceuta y Melilla,31,Ceuta
CE,66,+60,22,4,1,2,29,106890,7,Ceuta y Melilla,31,Ceuta
CE,67,-60,216,9,1,1,227,481393.5,7,Ceuta y Melilla,31,Ceuta
CE,67,+60,25,6,0,2,33,106890,7,Ceuta y Melilla,31,Ceuta
CE,68,-60,140,10,1,1,152,481393.5,7,Ceuta y Melilla,31,Ceuta
CE,68,+60,29,11,2,0,42,106890,7,Ceuta y Melilla,31,Ceuta
CE,69,-60,94,4,0,0,98,481393.5,7,Ceuta y Melilla,31,Ceuta
CE,69,+60,17,4,0,3,24,106890,7,Ceuta y Melilla,31,Ceuta
CE,70,-60,46,1,0,0,47,481393.5,7,Ceuta y Melilla,31,Ceuta
CE,70,+60,7,0,0,1,8,106890,7,Ceuta y Melilla,31,Ceuta
CO,1,-60,0,0,0,0,0,4061557.5,1,Andalucía,3,Córdoba
CO,1,+60,0,1,0,0,1,1424216.5,1,Andalucía,3,Córdoba
CO,2,-60,0,0,0,0,0,4061557.5,1,Andalucía,3,Córdoba
CO,2,+60,0,0,0,0,0,1424216.5,1,Andalucía,3,Córdoba
CO,3,-60,0,0,0,0,0,4061557.5,1,Andalucía,3,Córdoba
CO,3,+60,0,0,0,0,0,1424216.5,1,Andalucía,3,Córdoba
CO,4,-60,0,0,0,0,0,4061557.5,1,Andalucía,3,Córdoba
CO,4,+60,0,0,0,0,0,1424216.5,1,Andalucía,3,Córdoba
CO,5,-60,0,0,0,0,0,4061557.5,1,Andalucía,3,Córdoba
CO,5,+60,0,0,0,0,0,1424216.5,1,Andalucía,3,Córdoba
CO,6,-60,0,0,0,0,0,4061557.5,1,Andalucía,3,Córdoba
CO,6,+60,0,0,0,0,0,1424216.5,1,Andalucía,3,Córdoba
CO,7,-60,0,0,0,0,0,4061557.5,1,Andalucía,3,Córdoba
CO,7,+60,0,1,0,0,1,1424216.5,1,Andalucía,3,Córdoba
CO,8,-60,0,0,0,0,0,4061557.5,1,Andalucía,3,Córdoba
CO,8,+60,0,1,0,0,1,1424216.5,1,Andalucía,3,Córdoba
CO,9,-60,0,1,0,0,1,4061557.5,1,Andalucía,3,Córdoba
CO,9,+60,0,0,0,0,0,1424216.5,1,Andalucía,3,Córdoba
CO,10,-60,1,1,0,0,2,4061557.5,1,Andalucía,3,Córdoba
CO,10,+60,1,3,1,0,5,1424216.5,1,Andalucía,3,Córdoba
CO,11,-60,75,14,0,0,89,4061557.5,1,Andalucía,3,Córdoba
CO,11,+60,38,21,7,0,66,1424216.5,1,Andalucía,3,Córdoba
CO,12,-60,155,67,9,0,231,4061557.5,1,Andalucía,3,Córdoba
CO,12,+60,87,89,12,7,195,1424216.5,1,Andalucía,3,Córdoba
CO,13,-60,202,57,8,0,267,4061557.5,1,Andalucía,3,Córdoba
CO,13,+60,215,120,13,19,367,1424216.5,1,Andalucía,3,Córdoba
CO,14,-60,114,24,2,1,141,4061557.5,1,Andalucía,3,Córdoba
CO,14,+60,220,60,6,23,309,1424216.5,1,Andalucía,3,Córdoba
CO,15,-60,43,13,3,1,60,4061557.5,1,Andalucía,3,Córdoba
CO,15,+60,69,29,5,26,129,1424216.5,1,Andalucía,3,Córdoba
CO,16,-60,32,4,0,2,38,4061557.5,1,Andalucía,3,Córdoba
CO,16,+60,28,14,3,13,58,1424216.5,1,Andalucía,3,Córdoba
CO,17,-60,22,2,1,0,25,4061557.5,1,Andalucía,3,Córdoba
CO,17,+60,16,10,1,6,33,1424216.5,1,Andalucía,3,Córdoba
CO,18,-60,12,2,1,1,16,4061557.5,1,Andalucía,3,Córdoba
CO,18,+60,9,5,0,5,19,1424216.5,1,Andalucía,3,Córdoba
CO,19,-60,8,2,0,0,10,4061557.5,1,Andalucía,3,Córdoba
CO,19,+60,5,8,2,5,20,1424216.5,1,Andalucía,3,Córdoba
CO,20,-60,4,0,1,1,6,4061557.5,1,Andalucía,3,Córdoba
CO,20,+60,4,3,0,2,9,1424216.5,1,Andalucía,3,Córdoba
CO,21,-60,1,0,0,0,1,4061557.5,1,Andalucía,3,Córdoba
CO,21,+60,3,2,0,2,7,1424216.5,1,Andalucía,3,Córdoba
CO,22,-60,7,1,0,0,8,4061557.5,1,Andalucía,3,Córdoba
CO,22,+60,0,0,0,0,0,1424216.5,1,Andalucía,3,Córdoba
CO,23,-60,3,0,0,0,3,4061557.5,1,Andalucía,3,Córdoba
CO,23,+60,3,3,0,0,6,1424216.5,1,Andalucía,3,Córdoba
CO,24,-60,1,0,0,0,1,4061557.5,1,Andalucía,3,Córdoba
CO,24,+60,1,1,0,0,2,1424216.5,1,Andalucía,3,Córdoba
CO,25,-60,0,0,0,0,0,4061557.5,1,Andalucía,3,Córdoba
CO,25,+60,1,1,0,0,2,1424216.5,1,Andalucía,3,Córdoba
CO,26,-60,0,1,0,0,1,4061557.5,1,Andalucía,3,Córdoba
CO,26,+60,1,0,0,1,2,1424216.5,1,Andalucía,3,Córdoba
CO,27,-60,2,1,0,0,3,4061557.5,1,Andalucía,3,Córdoba
CO,27,+60,1,0,0,0,1,1424216.5,1,Andalucía,3,Córdoba
CO,28,-60,8,0,0,0,8,4061557.5,1,Andalucía,3,Córdoba
CO,28,+60,0,0,0,0,0,1424216.5,1,Andalucía,3,Córdoba
CO,29,-60,101,1,0,0,102,4061557.5,1,Andalucía,3,Córdoba
CO,29,+60,8,0,0,0,8,1424216.5,1,Andalucía,3,Córdoba
CO,30,-60,39,2,1,0,42,4061557.5,1,Andalucía,3,Córdoba
CO,30,+60,5,2,0,1,8,1424216.5,1,Andalucía,3,Córdoba
CO,31,-60,120,2,1,0,123,4061557.5,1,Andalucía,3,Córdoba
CO,31,+60,11,1,0,0,12,1424216.5,1,Andalucía,3,Córdoba
CO,32,-60,151,4,0,0,155,4061557.5,1,Andalucía,3,Córdoba
CO,32,+60,25,5,1,0,31,1424216.5,1,Andalucía,3,Córdoba
CO,33,-60,279,3,0,0,282,4061557.5,1,Andalucía,3,Córdoba
CO,33,+60,50,4,1,0,55,1424216.5,1,Andalucía,3,Córdoba
CO,34,-60,431,12,1,0,444,4061557.5,1,Andalucía,3,Córdoba
CO,34,+60,109,14,2,2,127,1424216.5,1,Andalucía,3,Córdoba
CO,35,-60,561,13,1,0,575,4061557.5,1,Andalucía,3,Córdoba
CO,35,+60,153,34,1,2,190,1424216.5,1,Andalucía,3,Córdoba
CO,36,-60,463,23,5,0,491,4061557.5,1,Andalucía,3,Córdoba
CO,36,+60,131,29,6,4,170,1424216.5,1,Andalucía,3,Córdoba
CO,37,-60,716,26,2,2,746,4061557.5,1,Andalucía,3,Córdoba
CO,37,+60,260,41,2,8,311,1424216.5,1,Andalucía,3,Córdoba
CO,38,-60,671,29,7,0,707,4061557.5,1,Andalucía,3,Córdoba
CO,38,+60,291,67,10,14,382,1424216.5,1,Andalucía,3,Córdoba
CO,39,-60,836,26,5,0,867,4061557.5,1,Andalucía,3,Córdoba
CO,39,+60,275,71,5,16,367,1424216.5,1,Andalucía,3,Córdoba
CO,40,-60,788,28,2,1,819,4061557.5,1,Andalucía,3,Córdoba
CO,40,+60,206,59,6,25,296,1424216.5,1,Andalucía,3,Córdoba
CO,41,-60,1244,35,4,0,1283,4061557.5,1,Andalucía,3,Córdoba
CO,41,+60,386,51,4,22,463,1424216.5,1,Andalucía,3,Córdoba
CO,42,-60,1605,43,6,0,1654,4061557.5,1,Andalucía,3,Córdoba
CO,42,+60,460,80,5,14,559,1424216.5,1,Andalucía,3,Córdoba
CO,43,-60,2151,52,3,1,2207,4061557.5,1,Andalucía,3,Córdoba
CO,43,+60,707,113,7,25,852,1424216.5,1,Andalucía,3,Córdoba
CO,44,-60,2064,68,4,2,2138,4061557.5,1,Andalucía,3,Córdoba
CO,44,+60,687,170,11,49,917,1424216.5,1,Andalucía,3,Córdoba
CO,45,-60,1902,57,7,1,1967,4061557.5,1,Andalucía,3,Córdoba
CO,45,+60,713,148,13,51,925,1424216.5,1,Andalucía,3,Córdoba
CO,46,-60,1244,55,4,3,1306,4061557.5,1,Andalucía,3,Córdoba
CO,46,+60,434,127,12,42,615,1424216.5,1,Andalucía,3,Córdoba
CO,47,-60,849,41,6,0,896,4061557.5,1,Andalucía,3,Córdoba
CO,47,+60,262,95,14,43,414,1424216.5,1,Andalucía,3,Córdoba
CO,48,-60,614,27,3,7,651,4061557.5,1,Andalucía,3,Córdoba
CO,48,+60,253,62,3,35,353,1424216.5,1,Andalucía,3,Córdoba
CO,49,-60,482,12,4,0,498,4061557.5,1,Andalucía,3,Córdoba
CO,49,+60,132,38,7,18,195,1424216.5,1,Andalucía,3,Córdoba
CO,50,-60,471,7,0,4,482,4061557.5,1,Andalucía,3,Córdoba
CO,50,+60,193,36,3,19,251,1424216.5,1,Andalucía,3,Córdoba
CO,51,-60,409,14,2,0,425,4061557.5,1,Andalucía,3,Córdoba
CO,51,+60,168,31,3,11,213,1424216.5,1,Andalucía,3,Córdoba
CO,52,-60,395,16,3,0,414,4061557.5,1,Andalucía,3,Córdoba
CO,52,+60,144,34,4,21,203,1424216.5,1,Andalucía,3,Córdoba
CO,53,-60,244,3,0,0,247,1160445,1,Andalucía,3,Córdoba
CO,53,+60,74,10,0,6,90,406919,1,Andalucía,3,Córdoba
CO,54,-60,952,16,0,0,968,4061557.5,1,Andalucía,3,Córdoba
CO,54,+60,247,56,4,17,324,1424216.5,1,Andalucía,3,Córdoba
CO,55,-60,2387,35,9,1,2432,4061557.5,1,Andalucía,3,Córdoba
CO,55,+60,607,92,10,13,722,1424216.5,1,Andalucía,3,Córdoba
CO,56,-60,3073,76,12,0,3161,4061557.5,1,Andalucía,3,Córdoba
CO,56,+60,915,161,19,31,1126,1424216.5,1,Andalucía,3,Córdoba
CO,57,-60,2863,73,22,0,2958,4061557.5,1,Andalucía,3,Córdoba
CO,57,+60,920,200,21,57,1198,1424216.5,1,Andalucía,3,Córdoba
CO,58,-60,1856,67,10,0,1933,4061557.5,1,Andalucía,3,Córdoba
CO,58,+60,560,178,27,64,829,1424216.5,1,Andalucía,3,Córdoba
CO,59,-60,898,45,8,2,953,4061557.5,1,Andalucía,3,Córdoba
CO,59,+60,265,115,16,49,445,1424216.5,1,Andalucía,3,Córdoba
CO,60,-60,515,36,5,3,559,4061557.5,1,Andalucía,3,Córdoba
CO,60,+60,175,63,5,27,270,1424216.5,1,Andalucía,3,Córdoba
CO,61,-60,389,14,4,3,410,4061557.5,1,Andalucía,3,Córdoba
CO,61,+60,102,39,5,34,180,1424216.5,1,Andalucía,3,Córdoba
CO,62,-60,357,20,1,1,379,4061557.5,1,Andalucía,3,Córdoba
CO,62,+60,99,39,5,21,164,1424216.5,1,Andalucía,3,Córdoba
CO,63,-60,437,20,2,1,460,4061557.5,1,Andalucía,3,Córdoba
CO,63,+60,121,39,5,7,172,1424216.5,1,Andalucía,3,Córdoba
