ID_1,semana,edad60,s_leves,s_hosp,s_uci,s_def,s_total,pobtot,NAME_1
4,19,Menos60,66,5,0,7,78,10718589,Castilla-La Mancha
4,19,Mas60,44,21,1,84,150,3591847,Castilla-La Mancha
4,20,Menos60,200,12,1,5,218,10718589,Castilla-La Mancha
4,20,Mas60,115,27,1,42,185,3591847,Castilla-La Mancha
4,21,Menos60,152,8,1,5,166,10718589,Castilla-La Mancha
4,21,Mas60,127,27,3,32,189,3591847,Castilla-La Mancha
4,22,Menos60,168,8,2,0,178,10718589,Castilla-La Mancha
4,22,Mas60,137,25,2,19,183,3591847,Castilla-La Mancha
4,23,Menos60,164,10,1,0,175,10718589,Castilla-La Mancha
4,23,Mas60,105,20,3,7,135,3591847,Castilla-La Mancha
4,24,Menos60,80,5,1,1,87,10718589,Castilla-La Mancha
4,24,Mas60,49,9,1,4,63,3591847,Castilla-La Mancha
4,25,Menos60,74,4,0,1,79,10718589,Castilla-La Mancha
4,25,Mas60,58,9,0,1,68,3591847,Castilla-La Mancha
4,26,Menos60,83,6,0,0,89,10718589,Castilla-La Mancha
4,26,Mas60,69,25,2,9,105,3591847,Castilla-La Mancha
4,27,Menos60,83,7,0,0,90,10718589,Castilla-La Mancha
4,27,Mas60,68,23,1,2,94,3591847,Castilla-La Mancha
4,28,Menos60,85,13,1,0,99,10718589,Castilla-La Mancha
4,28,Mas60,63,25,2,4,94,3591847,Castilla-La Mancha
4,29,Menos60,98,3,0,0,101,10718589,Castilla-La Mancha
4,29,Mas60,55,18,2,4,79,3591847,Castilla-La Mancha
4,30,Menos60,168,3,0,0,171,10718589,Castilla-La Mancha
4,30,Mas60,53,7,1,1,62,3591847,Castilla-La Mancha
4,31,Menos60,287,3,0,0,290,10718589,Castilla-La Mancha
4,31,Mas60,78,11,1,6,96,3591847,Castilla-La Mancha
4,32,Menos60,621,7,1,0,629,10718589,Castilla-La Mancha
4,32,Mas60,136,25,4,6,171,3591847,Castilla-La Mancha
4,33,Menos60,1116,15,1,1,1133,10718589,Castilla-La Mancha
4,33,Mas60,224,22,1,5,252,3591847,Castilla-La Mancha
4,34,Menos60,1895,16,3,2,1916,10718589,Castilla-La Mancha
4,34,Mas60,411,43,3,8,465,3591847,Castilla-La Mancha
4,35,Menos60,2562,34,4,1,2601,10718589,Castilla-La Mancha
4,35,Mas60,551,72,4,10,637,3591847,Castilla-La Mancha
4,36,Menos60,3171,41,2,2,3216,10718589,Castilla-La Mancha
4,36,Mas60,884,93,9,20,1006,3591847,Castilla-La Mancha
4,37,Menos60,3783,58,10,3,3854,10718589,Castilla-La Mancha
4,37,Mas60,994,137,9,49,1189,3591847,Castilla-La Mancha
4,38,Menos60,4036,53,5,2,4096,10718589,Castilla-La Mancha
4,38,Mas60,1145,143,15,56,1359,3591847,Castilla-La Mancha
4,39,Menos60,3658,49,3,5,3715,10718589,Castilla-La Mancha
4,39,Mas60,979,177,15,56,1227,3591847,Castilla-La Mancha
4,40,Menos60,3257,70,9,6,3342,10718589,Castilla-La Mancha
4,40,Mas60,834,171,14,55,1074,3591847,Castilla-La Mancha
4,41,Menos60,3152,63,6,2,3223,10718589,Castilla-La Mancha
4,41,Mas60,958,179,15,66,1218,3591847,Castilla-La Mancha
4,42,Menos60,3928,54,7,2,3991,10718589,Castilla-La Mancha
4,42,Mas60,1138,177,10,60,1385,3591847,Castilla-La Mancha
4,43,Menos60,4971,77,7,2,5057,10718589,Castilla-La Mancha
4,43,Mas60,1748,254,14,84,2100,3591847,Castilla-La Mancha
4,44,Menos60,4879,78,12,8,4977,10718589,Castilla-La Mancha
4,44,Mas60,1618,266,22,110,2016,3591847,Castilla-La Mancha
4,45,Menos60,4463,73,5,7,4548,10718589,Castilla-La Mancha
4,45,Mas60,1482,264,19,103,1868,3591847,Castilla-La Mancha
4,46,Menos60,3571,81,12,6,3670,10718589,Castilla-La Mancha
4,46,Mas60,1181,236,18,122,1557,3591847,Castilla-La Mancha
4,47,Menos60,2437,39,5,8,2489,10718589,Castilla-La Mancha
4,47,Mas60,876,178,19,99,1172,3591847,Castilla-La Mancha
4,48,Menos60,2003,39,8,1,2051,10718589,Castilla-La Mancha
4,48,Mas60,733,159,21,76,989,3591847,Castilla-La Mancha
4,49,Menos60,1843,36,1,1,1881,10718589,Castilla-La Mancha
4,49,Mas60,656,129,9,71,865,3591847,Castilla-La Mancha
4,50,Menos60,2435,48,6,2,2491,10718589,Castilla-La Mancha
4,50,Mas60,900,152,14,89,1155,3591847,Castilla-La Mancha
4,51,Menos60,2875,42,10,2,2929,10718589,Castilla-La Mancha
4,51,Mas60,922,159,18,62,1161,3591847,Castilla-La Mancha
4,52,Menos60,3178,54,8,2,3242,10718589,Castilla-La Mancha
4,52,Mas60,984,201,16,68,1269,3591847,Castilla-La Mancha
4,53,Menos60,1875,13,3,0,1891,3062454,Castilla-La Mancha
4,53,Mas60,533,72,2,23,630,1026242,Castilla-La Mancha
4,54,Menos60,5937,54,3,5,5999,10718589,Castilla-La Mancha
4,54,Mas60,1810,259,24,64,2157,3591847,Castilla-La Mancha
4,55,Menos60,10861,111,12,4,10988,10718589,Castilla-La Mancha
4,55,Mas60,3215,455,31,125,3826,3591847,Castilla-La Mancha
4,56,Menos60,12408,190,24,3,12625,10718589,Castilla-La Mancha
4,56,Mas60,4121,665,46,213,5045,3591847,Castilla-La Mancha
4,57,Menos60,9782,148,29,7,9966,10718589,Castilla-La Mancha
4,57,Mas60,3506,556,55,250,4367,3591847,Castilla-La Mancha
4,58,Menos60,5688,91,15,5,5799,10718589,Castilla-La Mancha
4,58,Mas60,1900,381,43,241,2565,3591847,Castilla-La Mancha
4,59,Menos60,2829,42,5,12,2888,10718589,Castilla-La Mancha
4,59,Mas60,810,187,23,172,1192,3591847,Castilla-La Mancha
4,60,Menos60,1280,22,2,3,1307,10718589,Castilla-La Mancha
4,60,Mas60,375,92,9,107,583,3591847,Castilla-La Mancha
4,61,Menos60,851,11,2,5,869,10718589,Castilla-La Mancha
4,61,Mas60,212,50,8,57,327,3591847,Castilla-La Mancha
4,62,Menos60,756,14,3,2,775,10718589,Castilla-La Mancha
4,62,Mas60,159,40,5,38,242,3591847,Castilla-La Mancha
4,63,Menos60,700,15,1,2,718,10718589,Castilla-La Mancha
4,63,Mas60,184,46,5,20,255,3591847,Castilla-La Mancha
4,64,Menos60,708,9,0,1,718,10718589,Castilla-La Mancha
4,64,Mas60,176,51,2,23,252,3591847,Castilla-La Mancha
4,65,Menos60,877,10,2,1,890,10718589,Castilla-La Mancha
4,65,Mas60,213,45,5,15,278,3591847,Castilla-La Mancha
4,66,Menos60,1253,16,0,1,1270,10718589,Castilla-La Mancha
4,66,Mas60,309,73,6,19,407,3591847,Castilla-La Mancha
4,67,Menos60,1622,30,4,0,1656,10718589,Castilla-La Mancha
4,67,Mas60,347,80,7,20,454,3591847,Castilla-La Mancha
4,68,Menos60,1909,32,6,1,1948,10718589,Castilla-La Mancha
4,68,Mas60,452,53,6,33,544,3591847,Castilla-La Mancha
4,69,Menos60,1881,19,3,0,1903,10718589,Castilla-La Mancha
4,69,Mas60,475,51,4,24,554,3591847,Castilla-La Mancha
4,70,Menos60,1193,2,0,0,1195,10718589,Castilla-La Mancha
4,70,Mas60,291,7,1,4,303,3591847,Castilla-La Mancha
5,1,Menos60,0,0,0,0,0,11263885.5,Castilla y León
5,1,Mas60,0,0,0,0,0,5510435,Castilla y León
5,2,Menos60,0,0,0,0,0,11263885.5,Castilla y León
5,2,Mas60,0,0,0,0,0,5510435,Castilla y León
5,3,Menos60,0,0,0,0,0,11263885.5,Castilla y León
5,3,Mas60,0,1,0,0,1,5510435,Castilla y León
5,4,Menos60,0,0,0,0,0,11263885.5,Castilla y León
5,4,Mas60,0,1,0,0,1,5510435,Castilla y León
5,5,Menos60,1,2,0,0,3,11263885.5,Castilla y León
5,5,Mas60,1,4,0,0,5,5510435,Castilla y León
5,6,Menos60,0,0,0,0,0,11263885.5,Castilla y León
5,6,Mas60,0,4,0,0,4,5510435,Castilla y León
5,7,Menos60,0,0,0,0,0,11263885.5,Castilla y León
5,7,Mas60,0,2,0,0,2,5510435,Castilla y León
5,8,Menos60,0,1,0,0,1,11263885.5,Castilla y León
5,8,Mas60,1,5,2,0,8,5510435,Castilla y León
5,9,Menos60,13,6,0,0,19,11263885.5,Castilla y León
5,9,Mas60,3,14,2,0,19,5510435,Castilla y León
5,10,Menos60,41,17,2,0,60,11263885.5,Castilla y León
5,10,Mas60,19,51,3,0,73,5510435,Castilla y León
5,11,Menos60,367,110,17,0,494,11263885.5,Castilla y León
5,11,Mas60,347,320,35,30,732,5510435,Castilla y León
5,12,Menos60,1215,389,44,10,1658,11263885.5,Castilla y León
5,12,Mas60,1620,1213,113,232,3178,5510435,Castilla y León
5,13,Menos60,1875,493,43,16,2427,11263885.5,Castilla y León
5,13,Mas60,2474,1659,113,491,4737,5510435,Castilla y León
5,14,Menos60,1389,323,26,17,1755,11263885.5,Castilla y León
5,14,Mas60,1989,939,47,515,3490,5510435,Castilla y León
5,15,Menos60,1071,169,15,6,1261,11263885.5,Castilla y León
5,15,Mas60,2423,575,22,459,3479,5510435,Castilla y León
5,16,Menos60,653,104,4,15,776,11263885.5,Castilla y León
5,16,Mas60,1251,476,7,308,2042,5510435,Castilla y León
5,17,Menos60,642,85,6,7,740,11263885.5,Castilla y León
5,17,Mas60,799,270,9,236,1314,5510435,Castilla y León
5,18,Menos60,305,39,3,4,351,11263885.5,Castilla y León
5,18,Mas60,330,157,10,161,658,5510435,Castilla y León
5,19,Menos60,222,28,1,4,255,11263885.5,Castilla y León
5,19,Mas60,225,89,4,97,415,5510435,Castilla y León
5,20,Menos60,183,18,0,1,202,11263885.5,Castilla y León
5,20,Mas60,157,53,0,41,251,5510435,Castilla y León
5,21,Menos60,196,11,0,0,207,11263885.5,Castilla y León
5,21,Mas60,134,50,0,44,228,5510435,Castilla y León
5,22,Menos60,201,10,2,3,216,11263885.5,Castilla y León
5,22,Mas60,134,35,3,46,218,5510435,Castilla y León
5,23,Menos60,138,5,0,0,143,11263885.5,Castilla y León
5,23,Mas60,102,41,2,34,179,5510435,Castilla y León
5,24,Menos60,72,6,0,1,79,11263885.5,Castilla y León
5,24,Mas60,78,31,2,27,138,5510435,Castilla y León
5,25,Menos60,75,9,4,0,88,11263885.5,Castilla y León
5,25,Mas60,45,16,1,24,86,5510435,Castilla y León
5,26,Menos60,57,6,1,0,64,11263885.5,Castilla y León
5,26,Mas60,42,17,1,13,73,5510435,Castilla y León
5,27,Menos60,39,3,0,1,43,11263885.5,Castilla y León
5,27,Mas60,18,5,0,5,28,5510435,Castilla y León
5,28,Menos60,52,2,0,0,54,11263885.5,Castilla y León
5,28,Mas60,22,7,0,3,32,5510435,Castilla y León
5,29,Menos60,92,4,1,1,98,11263885.5,Castilla y León
5,29,Mas60,36,17,1,1,55,5510435,Castilla y León
5,30,Menos60,165,9,0,0,174,11263885.5,Castilla y León
5,30,Mas60,43,11,2,1,57,5510435,Castilla y León
5,31,Menos60,518,11,0,0,529,11263885.5,Castilla y León
5,31,Mas60,107,29,0,2,138,5510435,Castilla y León
5,32,Menos60,1076,28,1,0,1105,11263885.5,Castilla y León
5,32,Mas60,237,40,1,4,282,5510435,Castilla y León
5,33,Menos60,1360,39,2,0,1401,11263885.5,Castilla y León
5,33,Mas60,365,69,7,5,446,5510435,Castilla y León
5,34,Menos60,1971,69,5,2,2047,11263885.5,Castilla y León
5,34,Mas60,589,107,8,13,717,5510435,Castilla y León
5,35,Menos60,2183,86,4,1,2274,11263885.5,Castilla y León
5,35,Mas60,685,141,16,33,875,5510435,Castilla y León
5,36,Menos60,2678,70,7,0,2755,11263885.5,Castilla y León
5,36,Mas60,961,159,14,29,1163,5510435,Castilla y León
5,37,Menos60,3524,89,5,0,3618,11263885.5,Castilla y León
5,37,Mas60,1211,230,18,44,1503,5510435,Castilla y León
5,38,Menos60,3581,126,9,1,3717,11263885.5,Castilla y León
5,38,Mas60,1435,310,32,58,1835,5510435,Castilla y León
5,39,Menos60,3567,135,10,0,3712,11263885.5,Castilla y León
5,39,Mas60,1520,351,36,77,1984,5510435,Castilla y León
5,40,Menos60,3536,127,21,2,3686,11263885.5,Castilla y León
5,40,Mas60,1289,371,26,105,1791,5510435,Castilla y León
5,41,Menos60,4192,146,13,1,4352,11263885.5,Castilla y León
5,41,Mas60,1664,469,35,118,2286,5510435,Castilla y León
5,42,Menos60,5834,193,14,2,6043,11263885.5,Castilla y León
5,42,Mas60,2289,609,49,128,3075,5510435,Castilla y León
5,43,Menos60,7965,198,14,2,8179,11263885.5,Castilla y León
5,43,Mas60,3093,701,40,149,3983,5510435,Castilla y León
5,44,Menos60,7808,220,21,6,8055,11263885.5,Castilla y León
5,44,Mas60,3254,781,53,177,4265,5510435,Castilla y León
5,45,Menos60,8079,245,26,7,8357,11263885.5,Castilla y León
5,45,Mas60,3650,803,59,244,4756,5510435,Castilla y León
5,46,Menos60,6275,222,26,5,6528,11263885.5,Castilla y León
5,46,Mas60,2987,695,49,257,3988,5510435,Castilla y León
5,47,Menos60,3847,137,15,7,4006,11263885.5,Castilla y León
5,47,Mas60,1800,517,39,217,2573,5510435,Castilla y León
5,48,Menos60,2309,102,10,4,2425,11263885.5,Castilla y León
5,48,Mas60,1226,389,29,160,1804,5510435,Castilla y León
5,49,Menos60,1329,68,9,4,1410,11263885.5,Castilla y León
5,49,Mas60,690,288,14,168,1160,5510435,Castilla y León
5,50,Menos60,1480,56,9,1,1546,11263885.5,Castilla y León
5,50,Mas60,805,254,14,126,1199,5510435,Castilla y León
5,51,Menos60,1196,57,10,3,1266,11263885.5,Castilla y León
5,51,Mas60,569,213,13,82,877,5510435,Castilla y León
5,52,Menos60,1252,47,7,1,1307,11263885.5,Castilla y León
5,52,Mas60,496,147,15,82,740,5510435,Castilla y León
5,53,Menos60,711,14,2,0,727,3218253,Castilla y León
5,53,Mas60,278,56,6,15,355,1574410,Castilla y León
5,54,Menos60,3514,80,12,4,3610,11263885.5,Castilla y León
5,54,Mas60,1315,249,28,63,1655,5510435,Castilla y León
5,55,Menos60,8956,179,23,2,9160,11263885.5,Castilla y León
5,55,Mas60,3013,471,40,75,3599,5510435,Castilla y León
5,56,Menos60,12537,313,32,5,12887,11263885.5,Castilla y León
5,56,Mas60,4827,926,72,130,5955,5510435,Castilla y León
5,57,Menos60,11739,358,41,5,12143,11263885.5,Castilla y León
5,57,Mas60,4441,1087,73,199,5800,5510435,Castilla y León
5,58,Menos60,7757,350,40,7,8154,11263885.5,Castilla y León
5,58,Mas60,2604,815,61,224,3704,5510435,Castilla y León
5,59,Menos60,3852,233,13,2,4100,11263885.5,Castilla y León
5,59,Mas60,1232,507,43,198,1980,5510435,Castilla y León
5,60,Menos60,2100,116,13,7,2236,11263885.5,Castilla y León
5,60,Mas60,704,284,24,126,1138,5510435,Castilla y León
5,61,Menos60,1360,102,6,2,1470,11263885.5,Castilla y León
5,61,Mas60,464,210,16,91,781,5510435,Castilla y León
5,62,Menos60,1114,72,9,2,1197,11263885.5,Castilla y León
5,62,Mas60,344,131,15,79,569,5510435,Castilla y León
5,63,Menos60,922,59,6,3,990,11263885.5,Castilla y León
5,63,Mas60,315,124,6,49,494,5510435,Castilla y León
5,64,Menos60,995,55,8,4,1062,11263885.5,Castilla y León
5,64,Mas60,300,126,13,50,489,5510435,Castilla y León
5,65,Menos60,1125,71,4,3,1203,11263885.5,Castilla y León
5,65,Mas60,321,119,15,38,493,5510435,Castilla y León
5,66,Menos60,1492,67,6,2,1567,11263885.5,Castilla y León
5,66,Mas60,463,146,12,30,651,5510435,Castilla y León
5,67,Menos60,1933,92,13,3,2041,11263885.5,Castilla y León
5,67,Mas60,554,153,20,28,755,5510435,Castilla y León
5,68,Menos60,1814,113,13,1,1941,11263885.5,Castilla y León
5,68,Mas60,561,150,10,25,746,5510435,Castilla y León
5,69,Menos60,1854,98,9,2,1963,11263885.5,Castilla y León
5,69,Mas60,549,133,11,28,721,5510435,Castilla y León
5,70,Menos60,1363,47,4,0,1414,11263885.5,Castilla y León
5,70,Mas60,408,86,5,12,511,5510435,Castilla y León
6,1,Menos60,0,5,0,0,5,40108484.5,Cataluña
6,1,Mas60,0,53,0,0,53,13468969.5,Cataluña
6,2,Menos60,0,0,1,0,1,40108484.5,Cataluña
6,2,Mas60,0,9,0,0,9,13468969.5,Cataluña
6,3,Menos60,0,0,0,0,0,40108484.5,Cataluña
6,3,Mas60,0,10,1,0,11,13468969.5,Cataluña
6,4,Menos60,0,1,0,0,1,40108484.5,Cataluña
6,4,Mas60,0,8,0,0,8,13468969.5,Cataluña
6,5,Menos60,0,5,0,0,5,40108484.5,Cataluña
6,5,Mas60,0,35,0,0,35,13468969.5,Cataluña
6,6,Menos60,0,1,0,0,1,40108484.5,Cataluña
6,6,Mas60,0,26,0,0,26,13468969.5,Cataluña
6,7,Menos60,1,1,0,0,2,40108484.5,Cataluña
6,7,Mas60,0,40,0,0,40,13468969.5,Cataluña
6,8,Menos60,1,8,1,0,10,40108484.5,Cataluña
6,8,Mas60,0,70,3,0,73,13468969.5,Cataluña
6,9,Menos60,10,25,2,0,37,40108484.5,Cataluña
6,9,Mas60,12,88,3,0,103,13468969.5,Cataluña
6,10,Menos60,60,59,10,0,129,40108484.5,Cataluña
6,10,Mas60,55,245,16,4,320,13468969.5,Cataluña
6,11,Menos60,1338,382,48,4,1772,40108484.5,Cataluña
6,11,Mas60,1396,1096,126,78,2696,13468969.5,Cataluña
6,12,Menos60,4011,1350,143,33,5537,40108484.5,Cataluña
6,12,Mas60,4661,2967,340,576,8544,13468969.5,Cataluña
6,13,Menos60,4864,1715,161,52,6792,40108484.5,Cataluña
6,13,Mas60,6160,3183,224,1263,10830,13468969.5,Cataluña
6,14,Menos60,3927,1235,99,52,5313,40108484.5,Cataluña
6,14,Mas60,4241,1942,150,1140,7473,13468969.5,Cataluña
6,15,Menos60,2548,714,58,47,3367,40108484.5,Cataluña
6,15,Mas60,3741,1332,60,998,6131,13468969.5,Cataluña
6,16,Menos60,1964,399,20,32,2415,40108484.5,Cataluña
6,16,Mas60,4069,758,31,767,5625,13468969.5,Cataluña
6,17,Menos60,1187,183,17,19,1406,40108484.5,Cataluña
6,17,Mas60,1794,382,19,524,2719,13468969.5,Cataluña
6,18,Menos60,629,92,6,13,740,40108484.5,Cataluña
6,18,Mas60,586,241,8,383,1218,13468969.5,Cataluña
6,19,Menos60,489,59,8,10,566,40108484.5,Cataluña
6,19,Mas60,452,121,4,201,778,13468969.5,Cataluña
6,20,Menos60,951,40,5,5,1001,40108484.5,Cataluña
6,20,Mas60,473,77,1,100,651,13468969.5,Cataluña
6,21,Menos60,1235,29,2,6,1272,40108484.5,Cataluña
6,21,Mas60,617,68,3,85,773,13468969.5,Cataluña
6,22,Menos60,749,24,1,5,779,40108484.5,Cataluña
6,22,Mas60,329,48,2,46,425,13468969.5,Cataluña
6,23,Menos60,735,29,1,0,765,40108484.5,Cataluña
6,23,Mas60,257,54,2,31,344,13468969.5,Cataluña
6,24,Menos60,573,12,2,1,588,40108484.5,Cataluña
6,24,Mas60,168,19,6,22,215,13468969.5,Cataluña
6,25,Menos60,504,15,2,1,522,40108484.5,Cataluña
6,25,Mas60,142,19,0,9,170,13468969.5,Cataluña
6,26,Menos60,676,12,2,2,692,40108484.5,Cataluña
6,26,Mas60,169,22,2,6,199,13468969.5,Cataluña
6,27,Menos60,1320,24,4,1,1349,40108484.5,Cataluña
6,27,Mas60,282,40,3,6,331,13468969.5,Cataluña
6,28,Menos60,2784,32,2,0,2818,40108484.5,Cataluña
6,28,Mas60,552,52,4,6,614,13468969.5,Cataluña
6,29,Menos60,5051,59,4,3,5117,40108484.5,Cataluña
6,29,Mas60,894,60,4,13,971,13468969.5,Cataluña
6,30,Menos60,5660,64,9,0,5733,40108484.5,Cataluña
6,30,Mas60,904,86,6,30,1026,13468969.5,Cataluña
6,31,Menos60,5649,71,10,2,5732,40108484.5,Cataluña
6,31,Mas60,1007,122,11,33,1173,13468969.5,Cataluña
6,32,Menos60,5261,83,11,2,5357,40108484.5,Cataluña
6,32,Mas60,1112,129,9,35,1285,13468969.5,Cataluña
6,33,Menos60,5771,73,7,3,5854,40108484.5,Cataluña
6,33,Mas60,1094,130,9,38,1271,13468969.5,Cataluña
6,34,Menos60,6349,80,7,1,6437,40108484.5,Cataluña
6,34,Mas60,1214,133,15,52,1414,13468969.5,Cataluña
6,35,Menos60,6402,75,7,1,6485,40108484.5,Cataluña
6,35,Mas60,1254,150,14,43,1461,13468969.5,Cataluña
6,36,Menos60,5918,95,8,2,6023,40108484.5,Cataluña
6,36,Mas60,1170,174,11,43,1398,13468969.5,Cataluña
6,37,Menos60,5504,95,14,3,5616,40108484.5,Cataluña
6,37,Mas60,1296,177,9,54,1536,13468969.5,Cataluña
6,38,Menos60,6341,84,10,3,6438,40108484.5,Cataluña
6,38,Mas60,1413,176,19,56,1664,13468969.5,Cataluña
6,39,Menos60,5998,95,9,3,6105,40108484.5,Cataluña
6,39,Mas60,1211,191,9,74,1485,13468969.5,Cataluña
6,40,Menos60,8253,115,12,3,8383,40108484.5,Cataluña
6,40,Mas60,1807,271,23,78,2179,13468969.5,Cataluña
6,41,Menos60,11168,145,8,5,11326,40108484.5,Cataluña
6,41,Mas60,2515,367,26,91,2999,13468969.5,Cataluña
6,42,Menos60,20191,215,25,6,20437,40108484.5,Cataluña
6,42,Mas60,4536,510,48,135,5229,13468969.5,Cataluña
6,43,Menos60,26925,242,24,14,27205,40108484.5,Cataluña
6,43,Mas60,6768,652,58,214,7692,13468969.5,Cataluña
6,44,Menos60,23632,282,24,13,23951,40108484.5,Cataluña
6,44,Mas60,6063,771,42,357,7233,13468969.5,Cataluña
6,45,Menos60,17458,274,33,19,17784,40108484.5,Cataluña
6,45,Mas60,4868,641,45,419,5973,13468969.5,Cataluña
6,46,Menos60,11345,247,30,14,11636,40108484.5,Cataluña
6,46,Mas60,3323,595,37,380,4335,13468969.5,Cataluña
6,47,Menos60,7242,173,22,10,7447,40108484.5,Cataluña
6,47,Mas60,2386,432,30,285,3133,13468969.5,Cataluña
6,48,Menos60,5895,108,9,20,6032,40108484.5,Cataluña
6,48,Mas60,2362,368,24,294,3048,13468969.5,Cataluña
6,49,Menos60,4812,94,7,11,4924,40108484.5,Cataluña
6,49,Mas60,1746,286,20,234,2286,13468969.5,Cataluña
6,50,Menos60,8320,92,11,8,8431,40108484.5,Cataluña
6,50,Mas60,2895,319,21,219,3454,13468969.5,Cataluña
6,51,Menos60,10045,117,7,7,10176,40108484.5,Cataluña
6,51,Mas60,3339,333,23,198,3893,13468969.5,Cataluña
6,52,Menos60,11427,149,18,10,11604,40108484.5,Cataluña
6,52,Mas60,3645,441,28,230,4344,13468969.5,Cataluña
6,53,Menos60,5607,52,4,6,5669,11459567,Cataluña
6,53,Mas60,1759,140,15,75,1989,3848277,Cataluña
6,54,Menos60,14098,173,19,10,14300,40108484.5,Cataluña
6,54,Mas60,4424,540,44,293,5301,13468969.5,Cataluña
6,55,Menos60,20989,238,16,12,21255,40108484.5,Cataluña
6,55,Mas60,6742,672,51,369,7834,13468969.5,Cataluña
6,56,Menos60,18390,280,33,20,18723,40108484.5,Cataluña
6,56,Mas60,6176,780,68,419,7443,13468969.5,Cataluña
6,57,Menos60,16434,220,26,24,16704,40108484.5,Cataluña
6,57,Mas60,4856,619,61,476,6012,13468969.5,Cataluña
6,58,Menos60,13122,192,18,15,13347,40108484.5,Cataluña
6,58,Mas60,3706,523,40,419,4688,13468969.5,Cataluña
6,59,Menos60,9354,159,10,16,9539,40108484.5,Cataluña
6,59,Mas60,2564,379,43,323,3309,13468969.5,Cataluña
6,60,Menos60,7727,120,6,11,7864,40108484.5,Cataluña
6,60,Mas60,1945,298,28,243,2514,13468969.5,Cataluña
6,61,Menos60,7043,130,8,7,7188,40108484.5,Cataluña
6,61,Mas60,1564,257,20,156,1997,13468969.5,Cataluña
6,62,Menos60,6125,158,10,5,6298,40108484.5,Cataluña
6,62,Mas60,1410,241,19,155,1825,13468969.5,Cataluña
6,63,Menos60,5452,138,8,8,5606,40108484.5,Cataluña
6,63,Mas60,1254,271,19,118,1662,13468969.5,Cataluña
6,64,Menos60,6077,120,8,4,6209,40108484.5,Cataluña
6,64,Mas60,1434,230,13,85,1762,13468969.5,Cataluña
6,65,Menos60,6811,135,15,1,6962,40108484.5,Cataluña
6,65,Mas60,1709,263,20,65,2057,13468969.5,Cataluña
6,66,Menos60,7720,149,15,0,7884,40108484.5,Cataluña
6,66,Mas60,2055,291,28,80,2454,13468969.5,Cataluña
6,67,Menos60,7107,173,12,1,7293,40108484.5,Cataluña
6,67,Mas60,1773,269,28,82,2152,13468969.5,Cataluña
6,68,Menos60,8693,169,22,3,8887,40108484.5,Cataluña
6,68,Mas60,2200,249,30,54,2533,13468969.5,Cataluña
6,69,Menos60,10857,137,10,1,11005,40108484.5,Cataluña
6,69,Mas60,2127,229,21,31,2408,13468969.5,Cataluña
6,70,Menos60,6646,78,3,1,6728,40108484.5,Cataluña
6,70,Mas60,1213,113,9,20,1355,13468969.5,Cataluña
7,1,Menos60,0,0,0,0,0,973528.5,Ceuta y Melilla
7,1,Mas60,0,0,0,0,0,205460.5,Ceuta y Melilla
7,2,Menos60,0,0,0,0,0,973528.5,Ceuta y Melilla
7,2,Mas60,0,0,0,0,0,205460.5,Ceuta y Melilla
7,3,Menos60,0,0,0,0,0,973528.5,Ceuta y Melilla
7,3,Mas60,0,0,0,0,0,205460.5,Ceuta y Melilla
7,4,Menos60,0,0,0,0,0,973528.5,Ceuta y Melilla
7,4,Mas60,0,0,0,0,0,205460.5,Ceuta y Melilla
7,5,Menos60,0,0,0,0,0,973528.5,Ceuta y Melilla
7,5,Mas60,0,0,0,0,0,205460.5,Ceuta y Melilla
7,6,Menos60,0,0,0,0,0,973528.5,Ceuta y Melilla
7,6,Mas60,0,0,0,0,0,205460.5,Ceuta y Melilla
7,7,Menos60,0,0,0,0,0,973528.5,Ceuta y Melilla
7,7,Mas60,0,0,0,0,0,205460.5,Ceuta y Melilla
7,8,Menos60,0,0,0,0,0,973528.5,Ceuta y Melilla
7,8,Mas60,0,0,0,0,0,205460.5,Ceuta y Melilla
7,9,Menos60,0,0,0,0,0,973528.5,Ceuta y Melilla
7,9,Mas60,1,0,0,0,1,205460.5,Ceuta y Melilla
7,10,Menos60,0,1,0,0,1,973528.5,Ceuta y Melilla
7,10,Mas60,0,0,0,0,0,205460.5,Ceuta y Melilla
7,11,Menos60,19,4,0,0,23,973528.5,Ceuta y Melilla
7,11,Mas60,2,0,0,0,2,205460.5,Ceuta y Melilla
7,12,Menos60,22,9,1,0,32,973528.5,Ceuta y Melilla
7,12,Mas60,4,4,1,0,9,205460.5,Ceuta y Melilla
7,13,Menos60,51,15,1,1,68,973528.5,Ceuta y Melilla
7,13,Mas60,15,9,3,1,28,205460.5,Ceuta y Melilla
7,14,Menos60,42,3,1,1,47,973528.5,Ceuta y Melilla
7,14,Mas60,17,3,0,3,23,205460.5,Ceuta y Melilla
7,15,Menos60,20,2,0,0,22,973528.5,Ceuta y Melilla
7,15,Mas60,3,2,0,0,5,205460.5,Ceuta y Melilla
7,16,Menos60,4,1,0,0,5,973528.5,Ceuta y Melilla
7,16,Mas60,1,0,0,0,1,205460.5,Ceuta y Melilla
7,17,Menos60,12,0,0,0,12,973528.5,Ceuta y Melilla
7,17,Mas60,0,1,0,0,1,205460.5,Ceuta y Melilla
7,18,Menos60,13,1,0,0,14,973528.5,Ceuta y Melilla
7,18,Mas60,3,0,0,0,3,205460.5,Ceuta y Melilla
7,19,Menos60,5,0,0,0,5,973528.5,Ceuta y Melilla
